molecule_chembl_id,canonical_smiles,logPotency
CHEMBL1310022,CCOc1ccc(CNC(=O)C2CCN(c3nnc(C)c4c(C)n(-c5ccc(C)cc5)nc34)CC2)cc1,4.349999603463148
CHEMBL1729194,CC1CCN(S(=O)(=O)c2cn(CC(=O)Nc3ccc(OC(F)(F)F)cc3)cn2)CC1,4.049999969853415
CHEMBL1468482,CCN(CC)c1ccc(C=C2C(=O)OC3(CCCCC3)OC2=O)cc1,4.049999969853415
CHEMBL1401450,Cc1cc(C)nc(NC(=N)Nc2ccc(C(C)C)cc2)n1,4.100000128334196
CHEMBL1729243,CCOC(=O)C(=Cc1ccc2c(c1)OCO2)c1ccccc1,4.049999969853415
CHEMBL1709715,CN(C)C(=O)CCc1ccc2c3c([nH]c2c1)[C@]1(CCC2CCCC2)[C@@H](C(=O)N2CCOCC2)C[C@H](CC(=O)NCc2cccc(C(F)(F)F)c2)C(=O)N1CC3,4.149999867728904
CHEMBL3195217,Cc1cccc2cc(/C=N/Nc3ccc(C(=O)O)cc3)c(Cl)nc12,4.049999969853415
CHEMBL1361664,Cl.FC(F)(F)c1cc(-c2ccco2)nc(N2CCN(Cc3ccccc3)CC2)n1,4.049999969853415
CHEMBL1350188,COc1cc(OC)c2c(c1O)OC(c1ccccc1)CC2=O,4.300000202445418
CHEMBL1519191,COc1ccc(C(CNc2nc(-c3cccnc3)nc3ccccc23)N(C)C)cc1,4.349999603463148
CHEMBL1350045,O=[N+]([O-])c1ccc(C2Nc3cccc4cccc(c34)N2)cc1,4.049999969853415
CHEMBL1437340,CCOc1ccccc1CN(CCc1ccc2c(c1)OCO2)Cc1cc(OC)c(OC)cc1OC,4.349999603463148
CHEMBL1461619,O=C1NC(=O)N(c2ccc3c(c2)OCO3)C(=O)/C1=C\c1ccc(-c2ccccc2C(=O)O)o1,4.100000128334196
CHEMBL1164403,O=[N+]([O-])c1ccc2[nH]c(-c3ccccc3)nc2c1,4.300000202445418
CHEMBL1390073,Cc1nc2ccccc2c2oc(C(=O)NCCN3CCCCC3C)cc12,4.59999938302362
CHEMBL1491815,O=C(Nc1sc2c(c1C(=O)c1ccc(Cl)cc1)CCCC2)c1cccnc1,4.100000128334196
CHEMBL1429479,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3ccoc3)C2=O)cc1,4.450000476425332
CHEMBL1519284,COc1ccccc1C(=O)Nc1cccc2cccnc12,4.049999969853415
CHEMBL1326893,COc1ccc(C(=O)Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)c(OC)c1,4.300000202445418
CHEMBL1513987,CCc1ccc(OCC(=O)N(Cc2cccs2)C2CCS(=O)(=O)C2)cc1,4.550000451689026
CHEMBL1101,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,5.023824324083236
CHEMBL1585640,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccc(N2C(=O)c3ccccc3C2=O)c1,4.049999969853415
CHEMBL1728877,Cc1cc2c(SCC(=O)Nc3cccc(O)c3)ncnc2s1,4.349999603463148
CHEMBL1876590,COc1cc(NC(=O)CCCc2nnc3n(C)c(=O)c4sccc4n23)cc(OC)c1OC,4.650000220873455
CHEMBL1876343,COC(CN(C)C(=O)C1CCCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)C1)OC,4.049999969853415
CHEMBL1546886,O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C/NNC(=O)c1ccccc1,4.349999603463148
CHEMBL1484985,Cc1cc(-c2ccccc2)nc2oc(C(=O)NN)c(N)c12,4.250000251143582
CHEMBL1315069,CC(C)(C)c1ccc(OCCC(=O)OCC(=O)NC(=O)NC2CCCC2)cc1,4.300000202445418
CHEMBL432,NCC(O)c1ccc(O)c(O)c1,5.523820737518296
CHEMBL1973036,O=C(N/N=C/c1cccc(Br)c1)c1ccc(N2CCCC2=O)cc1,4.049999969853415
CHEMBL3195815,C=CC(=O)Nc1cccc(Oc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1.O=C(O)C(F)(F)F,4.250000251143582
CHEMBL1333248,Cc1ccc(C)c(NC(=N)Nc2nc(C)cc(C)n2)c1,4.300000202445418
CHEMBL1383094,COc1cc(OC)cc(C(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)c1,4.100000128334196
CHEMBL1728879,CC(OC(=O)c1cnccn1)C(=O)Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,5.050000457140078
CHEMBL1876749,O=C(C[C@H]1C/C=C\C[C@@H](Cc2ccc(F)cc2)C(=O)OC[C@@H]2CCCN2C1=O)NCCO,4.049999969853415
CHEMBL1333250,O=C(O)c1ccccc1NS(=O)(=O)c1cccc(-n2sc3ccccc3c2=O)c1,4.049999969853415
CHEMBL1357592,COc1cccc(OC)c1-c1nn2c(-c3n[nH]c4c3CCC4)nnc2s1,4.349999603463148
CHEMBL1507930,Oc1[nH]c2ccccc2c1N=Nc1nncc2ccccc12,4.300000202445418
CHEMBL3196703,Oc1ccc(/C=N/Nc2nc(-c3ccccc3F)nc3ccccc23)c(O)c1,4.300000202445418
CHEMBL136344,N#C/C(=C\c1cc(O)c(O)c(O)c1)C(N)=O,5.0
CHEMBL1328567,O=C1C(O)=C(O)C(=O)c2ccccc21,4.949999401714238
CHEMBL1305441,Cn1cccc1/C=C1\C(=O)NC(=O)N(Cc2ccco2)C1=O,4.300000202445418
CHEMBL1170688,Cc1ccc(C)c(Nc2nc3c(S(=O)(=O)c4ccc(Br)cc4)nnn3c3ccsc23)c1,4.349999603463148
CHEMBL1463913,C[C@@H](O)C1NC(=O)[C@H](CCCCN)NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC1=O,4.0
CHEMBL3210466,Oc1cccc(/C=N/NP(=S)(c2ccccc2)c2ccccc2)c1,4.100000128334196
CHEMBL1442186,Cc1ccc(CNC(=O)C2CC(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)=NO2)o1,4.40000018605658
CHEMBL1513256,Cc1ccc(C)c(NC(=O)CN(CCc2ccccc2)S(=O)(=O)c2ccccc2)c1,4.049999969853415
CHEMBL2000499,CC(C)c1cc(C(=O)N/N=C/C(Br)=C/c2ccccc2)[nH]n1,5.299997602857746
CHEMBL1355562,Cc1nc2c(c(C)c1CCC(=O)NCc1ccc(Cl)cc1)c(=O)n(C)c(=O)n2C,4.59999938302362
CHEMBL1363609,CC1CCN(C2=NN3C(=N)/C(=C\c4ccc(OC(=O)c5ccco5)cc4)C(=O)N=C3S2)CC1,4.300000202445418
CHEMBL1570497,CCC(CNc1cc(OC)cc2cccnc12)NC1CCCCC1,4.949999401714238
CHEMBL1323515,Cc1ccc(S(=O)(=O)c2cc(Nc3ccccc3)ccc2O)cc1,4.250000251143582
CHEMBL1317495,CC(=O)c1ccc(NC(=O)Nc2ccc3snnc3c2)cc1,4.100000128334196
CHEMBL1305348,S=C(NCc1ccccc1)NCc1cccc(Cl)c1,4.100000128334196
CHEMBL1009,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,5.4238199562122835
CHEMBL1528359,CCOc1ccc2c(C)nc(NC3=NC(C)=CC(C)(C)N3)nc2c1,4.349999603463148
CHEMBL1313245,Cc1c(C(c2ccc(Cl)cc2Cl)c2c(O)oc3ccccc3c2=O)c(=O)n(-c2ccccc2)n1C,5.950007143079858
CHEMBL1884249,O=C1[C@H](Cc2ccccc2)NC/C=C\C[C@H](c2ccc(Cl)cc2)N1Cc1ccc(Cl)cc1,4.300000202445418
CHEMBL1353340,O=C(CCn1c(=O)c2cccn2c2cccnc21)N1CCN(c2cccc(Cl)c2)CC1,4.049999969853415
CHEMBL1357528,Cn1c2ccccc2c(=O)c2cc(NCCCN3CCOCC3)ccc21,4.749999855918706
CHEMBL1533104,COc1ccc2[nH]c3c(N4CCc5ccccc5C4)ncnc3c2c1,4.550000451689026
CHEMBL1442429,Cc1cccn2c(=O)c3cc(C(=O)NC4CCCC4)c(=N)n(CCCN4CCOCC4)c3nc12,5.050000457140078
CHEMBL1550183,CC(=O)c1cccc(NC(=O)c2ccc3c(c2)C(=O)N(Cc2cccnc2)C3=O)c1,4.349999603463148
CHEMBL3197025,COc1cc(/C=N/NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc(OC)c1O,4.100000128334196
CHEMBL1323578,O=C1CSC(c2cccnc2)N1c1ccccc1,4.049999969853415
CHEMBL1735313,CC1Cc2ccccc2N1C(=O)C1CCN(S(=O)(=O)c2cccs2)CC1,6.550059011226662
CHEMBL78257,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1,5.050000457140078
CHEMBL1323591,Cc1ccc2c(=O)cc(C(=O)Nc3ccc(S(=O)(=O)Nc4onc(C)c4C)cc3)oc2c1,4.049999969853415
CHEMBL1432518,COc1ccc(/C=C/C(=O)NC(=S)NNC(=O)c2cccs2)cc1,4.049999969853415
CHEMBL1408320,CC(C)N1C(=O)/C(=C/C=C/c2ccco2)C(=O)N(Cc2ccco2)C1=O,4.250000251143582
CHEMBL1442460,O=Nc1nc(O)c(/C=C(\O)c2ccccc2)nc1NO,4.499999678657065
CHEMBL1716028,O=C1c2cccc(Cl)c2C(=O)c2c1cccc2N1CCCC1,4.300000202445418
CHEMBL1904118,c1ccc(CNc2ncnc3[nH]c(N4CCOCC4)nc23)cc1,4.250000251143582
CHEMBL1363428,CCOc1cc(/C=C(\C#N)C(=O)Nc2ccccc2C(=O)O)ccc1OC(=O)c1ccc(C)cc1,4.049999969853415
CHEMBL1432476,CCN1C(=O)c2cccc3c(N)ccc1c23,5.850011543508524
CHEMBL1424878,CC(=O)c1sc2nc(-c3ccco3)ccc2c1N,4.300000202445418
CHEMBL1516308,OC(COc1cccc2ccccc12)CN1CCN(c2ccc(Cl)cc2)CC1,4.849999245077863
CHEMBL3197293,Cc1cc(N2CCCC2)ccc1/C=N/n1cnnc1,4.149999867728904
CHEMBL1735346,COc1cccc2sc3cc(NCC[C@@H]4CCCN4C)ccc3c(=O)c12,4.300000202445418
CHEMBL1313262,Oc1ccc(N=Nc2ccccc2-c2nn[nH]n2)c(O)c1,4.849999245077863
CHEMBL1374603,COc1ccc(NS(=O)(=O)c2ccc3c(c2)[C@H]2C=CC[C@H]2[C@@H](c2ccc(C(=O)O)cc2)N3)cc1,4.499999678657065
CHEMBL1735248,FC(F)(F)c1cccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1,5.450004148469349
CHEMBL3197368,Cc1cc(=O)oc2cc(OCC(=O)N/N=C/c3ccccc3[N+](=O)[O-])ccc12,4.200000237109354
CHEMBL1442431,CC1CCCCC1N(C)C1CCN(C(=O)CNC(=O)/C=C/c2cccc(Cl)c2)CC1,4.100000128334196
CHEMBL1904655,O=C(OCC(=O)N1CCc2ccccc21)c1ccc([N+](=O)[O-])o1,4.59999938302362
CHEMBL1715766,COc1ccccc1OCC(=O)NCC1CCCN(C(=O)c2ccccc2SC)C1,4.250000251143582
CHEMBL1715785,O=C1c2cccc(NCCNCCO)c2C(=O)c2cccc(NCCNCCO)c21,5.399996913372259
CHEMBL1206126,O=C(Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)c1)Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)c1,5.72381402592933
CHEMBL1434767,CC(C)n1cnc2c(NCc3ccccc3)cc(N[C@H](C)CO)cc21,5.599997654072044
CHEMBL3197557,Cc1nc2ccccc2c(=O)n1/N=C/c1ccc(O)c(O)c1O,5.450004148469349
CHEMBL1493796,O=C(NCCC1CCCC1)c1cccs1,4.049999969853415
CHEMBL1564941,Cc1cccc(NC(=O)CSc2nnc(CN3CCOCC3)n2C)c1C,4.049999969853415
CHEMBL1432507,CCn1c2ccccc2c2cc(Nc3cc(C)nc4ncnn34)ccc21,4.749999855918706
CHEMBL1588875,COc1ccc(CCNC(=O)c2cccc3c2C(=O)N(C2CCCCC2)C3)c(OC)c1,4.949999401714238
CHEMBL1463903,COc1ccc(/C=C/C(=O)NCC(=O)N=Nc2c(O)[nH]c3ccc([N+](=O)[O-])cc23)cc1,4.049999969853415
CHEMBL1345609,CCCCN(CC(=O)NCc1ccc(F)cc1)C(=O)c1ccco1,4.100000128334196
CHEMBL1715740,COc1cc2sc3ccc(-c4ccc(CN5CCOCC5)cc4)cc3c(=O)c2cc1OC,4.40000018605658
CHEMBL1503175,O=C(/C=C/c1ccco1)NC(=S)Nc1cccc(C(=O)O)c1,4.749999855918706
CHEMBL3197679,CC(C)(C)OC(=O)N/N=C/c1cc(N=Nc2ccccc2)ccc1O,4.049999969853415
CHEMBL1345496,CC1CC(=O)N(CC(=O)NC2CCCCC2)c2ccccc2S1,4.049999969853415
CHEMBL1463808,c1ccc2c(c1)CCN(c1nc3cc4c(cc3s1)OCCO4)C2,4.049999969853415
CHEMBL1436694,O=C(CC1C(=O)N(c2ccc(F)cc2)C(=O)N1Cc1ccc2c(c1)OCO2)Nc1ccc(Cl)cc1,4.049999969853415
CHEMBL232148,NS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)cc1,4.40000018605658
CHEMBL1305432,Nc1c(-c2ccccc2)c(CSc2nc3ccccc3[nH]2)nn1-c1ccc(C(=O)O)cc1,4.049999969853415
CHEMBL1591111,CCCCC(=O)OC1=C(C(=O)c2ccccc2)N(CCC)S(=O)(=O)c2ccccc21,4.049999969853415
CHEMBL1533046,CCOC(=O)N1CCN([N+]([O-])=NOc2cc(O/N=[N+](\[O-])N(C)C)c([N+](=O)[O-])cc2[N+](=O)[O-])CC1,4.499999678657065
CHEMBL1610496,CCC1Sc2ccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cc2NC1=O,4.049999969853415
CHEMBL1591975,Cc1cc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)ccc1Br,4.349999603463148
CHEMBL1432625,CC(C)c1cc(C(=O)N2CCCC(C(=O)c3ccc4ccccc4c3)C2)on1,4.450000476425332
CHEMBL1515215,COc1ccc(-c2cn3nc(N4CCCC(C(=O)NCc5ccccc5Cl)C4)sc3n2)cc1,4.40000018605658
CHEMBL1514259,COc1cc(/C=C(\CCC(=O)O)c2nc3ccccc3s2)ccc1OCC(=O)Nc1c(Cl)cccc1Cl,4.300000202445418
CHEMBL1463920,CCCCNc1oc(-c2cccs2)nc1S(=O)(=O)c1ccccc1,4.049999969853415
CHEMBL1904598,Cc1ccccc1NC(=O)Cn1c(=O)oc2ccccc21,4.100000128334196
CHEMBL1452846,COc1ccc(/C=C2/SC(=O)N(CCC(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)C2=O)cc1,4.049999969853415
CHEMBL8514,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,5.32381870276574
CHEMBL1353253,Cc1[nH]c2ccccc2c1Cc1nnc(SCc2ccccc2)o1,4.149999867728904
CHEMBL1313429,CC(C)CC(C(=O)OCC(=O)Nc1cccc(Cl)c1)N1C(=O)C2CC=CCC2C1=O,4.650000220873455
CHEMBL1903935,COc1cc2c(C(F)(F)F)c(-c3ccsc3)oc(=O)c2cc1OC,4.499999678657065
CHEMBL1424882,COc1ccc(C(=O)c2oc3nc(C)cc(C)c3c2N)cc1,4.700000503883016
CHEMBL2448935,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,5.2238220274177705
CHEMBL1442463,COc1ccc2sc(-c3ccccc3OC)c(C#CCCO)c2c1,4.700000503883016
CHEMBL1442465,COc1ccc(-c2nc(SCC(=O)Nc3ccc4c(c3)OCO4)c(-c3ccc(OC)cc3)[nH]2)cc1,4.250000251143582
CHEMBL1385413,Cc1ccc(N2C(=O)NC(=O)/C(=C\C=C\c3ccco3)C2=O)cc1,4.200000237109354
CHEMBL1463897,COC(=O)CCC(=O)N1CN2CN(C(=O)CCC(=O)OC)CC([N+](=O)[O-])(C2)C1,5.900008766455316
CHEMBL1471822,O=C(NNS(=O)(=O)c1ccccc1)c1ccc([N+](=O)[O-])cc1,4.049999969853415
CHEMBL1313397,COc1cccc(NC2=NC(=O)/C(=C/c3cc([N+](=O)[O-])ccc3O)S2)c1,4.749999855918706
CHEMBL1515251,Cc1c(CCC(=O)O)c(=O)oc2cc3occ(-c4ccc(Cl)cc4)c3cc12,4.59999938302362
CHEMBL1368667,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccc2c(c1)OCCO2,4.100000128334196
CHEMBL1345476,CN(CC(=O)Nc1cccc(F)c1)C(=O)C1CC(=O)N(Cc2ccccc2)C1,4.049999969853415
CHEMBL1437730,Cc1ccc(-n2ncc3c(N(CC(C)C)CC(C)C)ncnc32)c(C)c1,4.049999969853415
CHEMBL1884397,C[n+]1ccc(/C=C/c2ccc([N+](C)(C)C)cc2)c2ccccc21,4.650000220873455
CHEMBL1375881,CN(C)c1ccc(C2CC(=O)OC3=C2C(=O)CC(C)(C)C3)cc1,4.250000251143582
CHEMBL51314,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,4.899998417198648
CHEMBL1884596,CCCCc1nc2ccccc2c(=O)n1-c1cccc(OC)c1,4.100000128334196
CHEMBL1472466,CCN1CCN(c2nc(C)nc3c2sc(=S)n3C)CC1,4.049999969853415
CHEMBL566715,N=C1NC(=O)/C(=C/c2ccc(Br)cc2)S1,4.049999969853415
CHEMBL1313398,Cc1ccc(OCC(=O)Nc2nnc(S(=O)(=O)N3CCCCC3)s2)cc1,4.300000202445418
CHEMBL1353506,O=C(Nc1ccc(Br)cc1C(=O)O)c1ccc2c(c1)C(=O)N(Cc1ccccc1)C2=O,4.349999603463148
CHEMBL1408223,CC1=NN(C(=O)Cc2ccc([N+](=O)[O-])cc2)C(O)(c2ccccc2)C1,6.250031916490597
CHEMBL1397401,O=C(CSc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,4.550000451689026
CHEMBL1432780,Cn1c(NCc2ccccc2O)nc2ccccc21,4.049999969853415
CHEMBL1432793,O=c1c2ccccc2nc2c3ccccc3c(NCc3ccccn3)nn12,4.149999867728904
CHEMBL1313501,CCN(CC)CCNC(=O)c1ccc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)cc1,4.049999969853415
CHEMBL1542433,Cc1ccccc1C(=O)Nc1nc(-c2cccnc2)cs1,4.40000018605658
CHEMBL1593051,COc1ccc(OC)c(/C=C2\Oc3cc(OCC(=O)N4CCC(C(=O)O)CC4)ccc3C2=O)c1,4.650000220873455
CHEMBL1323467,CCC(=O)NC(c1ccc(C)cc1)c1cc(Cl)c2cccnc2c1O,4.100000128334196
CHEMBL222759,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(CCCCCC(=O)O)C2=O)o1,4.499999678657065
CHEMBL1408272,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)Oc2c(NC(=O)Nc3ccc(C(F)(F)F)cc3)cccc2C1=O,4.40000018605658
CHEMBL1594116,CN(Cc1ccccc1)S(=O)(=O)c1ccc2[nH]c3c(c2c1)CCCCC3,4.499999678657065
CHEMBL1904793,Sc1nc(S)c2[nH]nnc2n1,4.049999969853415
CHEMBL1471865,C=CCc1cccc2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4nnc(CC)s4)cc3)c(=O)oc12,4.40000018605658
CHEMBL1610499,O=C(Nc1cc(S(=O)(=O)N2CCCCCC2)ccc1OCC(F)(F)F)C1CCC1,6.15002808767115
CHEMBL1884195,CCC[N+]12CCC(CC1)C(C(O)(c1ccccc1)c1ccccc1)C2.[Br-],4.40000018605658
CHEMBL1415413,CC1(c2ccccc2)CC(C)(C)N2C(=O)C3(C(C#N)=C(N)Oc4cc(O)ccc43)c3cccc1c32,4.300000202445418
CHEMBL1560052,O=C(NCc1ccco1)c1ccc2c(=O)n(Cc3ccco3)c(SCC(=O)N3CCCC3)nc2c1,4.250000251143582
CHEMBL1735798,C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)OC[C@H](C)NC(=O)[C@@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,4.100000128334196
CHEMBL2001933,O=C1CSC(=S)N1/N=C/c1cc(Br)c(O)c(Br)c1,4.650000220873455
CHEMBL579742,Cc1ccc2nc(Cl)c3cc(C(=O)NCCCN4CCCC4)sc3c2c1,4.650000220873455
CHEMBL1496004,COc1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncnc12,4.40000018605658
CHEMBL1493805,C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCCCN)n3cc(CCCC)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc(CCO)nn3)CC2)n1.Cl,4.049999969853415
CHEMBL177938,O=c1cc(-c2cccnc2)oc2c1ccc1ccccc12,4.40000018605658
CHEMBL1471903,CCOC(=O)c1cc(C(C)=O)c(O)nc1C,4.049999969853415
CHEMBL1415489,Cc1c(C(=O)NC(=S)Nc2ccccc2N2CCCC2)cccc1[N+](=O)[O-],4.049999969853415
CHEMBL522990,CN(c1ccccc1C(=O)O)S(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2,4.250000251143582
CHEMBL1385291,CCN(Cc1ccccc1)C(=O)C1CCN(Cc2ccc(SC)cc2)CC1.O=C(O)C(=O)O,6.199970640755866
CHEMBL77928,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(OC)c1O,4.550000451689026
CHEMBL1533017,Cc1cccc(N2CCN(C(=O)NCc3noc4ccccc34)CC2)c1C,4.049999969853415
CHEMBL1525985,NC(=O)C1CCCN(C(=O)c2ccc3nc(Cc4cccc(Cl)c4)oc3c2)C1,4.049999969853415
CHEMBL33027,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.499999678657065
CHEMBL1511179,Oc1ccc2ccccc2c1N=Nc1nccs1,4.59999938302362
CHEMBL1328658,Cc1ccc(C(C)C)c(OCCSc2nc(-c3ccccc3F)nc3cc(=O)[nH]n23)c1,4.149999867728904
CHEMBL1533039,COC(=O)c1cc(NC(=O)c2cc(C(C)(C)C)nn2Cc2cccc(C)c2)ccc1N1CCOCC1,4.499999678657065
CHEMBL1200561,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,4.100000128334196
CHEMBL1904471,O=C(NCCc1ccccc1)c1ccc(NC(=O)C2CC2)cc1,4.100000128334196
CHEMBL1531750,CCCc1cc(=O)oc2cc(C)c(CN3CCCC3)c(O)c12,4.300000202445418
CHEMBL1716365,Nc1ccc(C(=O)Nc2ccc3c(O)cc(S(=O)(=O)O)cc3c2)cc1,4.250000251143582
CHEMBL1581123,CCOC(=O)c1c(CC(C)C)csc1NC(=O)COC(=O)c1cc(OC)c(OC)cc1[N+](=O)[O-],4.049999969853415
CHEMBL1305450,COc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,4.250000251143582
CHEMBL1716427,Cc1[nH]c2ccccc2c1C(=O)CN1C(=O)C(=O)N(CCC2=CCCCC2)C1=O,5.0
CHEMBL1353449,COc1cc(/C=C2/C(C)=C(C#N)c3nc(N)c(C#N)c(C)c32)ccc1OCC(=O)O,4.349999603463148
CHEMBL1338425,Cl.OC(COc1ccc(Cl)c2ccccc12)CN1CCN(c2ccccn2)CC1,4.300000202445418
CHEMBL446827,COc1cc(/C=C2\Oc3cc(O)ccc3C2=O)ccc1O,4.800000874803203
CHEMBL2002223,COc1cccc(/N=c2\oc3ccc(OC)cc3cc2-c2nc3ccccc3[nH]2)c1,4.300000202445418
CHEMBL1437666,C=CCc1ccccc1OCC(O)CN1CCN(c2ccccc2)CC1,4.100000128334196
CHEMBL1447215,Cc1ccccc1S(=O)(=O)Cc1ccc(C(=O)NCCN(C)Cc2ccccc2)o1,4.100000128334196
CHEMBL1735892,Cc1c(O)ccc(/C=N/Nc2nc(-c3cccnc3)nc3ccccc23)c1O,4.349999603463148
CHEMBL1883992,CN(C)c1ccc(/C=C/c2ccnc3ccc4ccccc4c23)cc1,4.949999401714238
CHEMBL1316564,Cc1ccc(C23OCCN2CCn2nc4ccccc4c23)cc1,4.049999969853415
CHEMBL1553368,COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12.Cl.O,4.550000451689026
CHEMBL1353537,O=C1CCC(C(=O)N2CCCCCC2)CN1Cc1cccc(C(F)(F)F)c1,4.100000128334196
CHEMBL1904798,Cc1ccc2c(c1)CCC2=O,4.0
CHEMBL1313477,COc1ccc(-c2cc3c(=O)n(CC(=O)NCCCN4CCC(N5CCCCC5)CC4)ncn3n2)cc1,4.049999969853415
CHEMBL1511276,CC1=NN(c2ccccc2)C(=O)/C1=C\C=C\c1ccccc1,4.100000128334196
CHEMBL1449929,Cc1nn(Cc2ccccc2)c2ncccc12,5.450004148469349
CHEMBL1453107,Cc1ccc(C(=O)C2CCN(C(S)=NCC3CCCO3)CC2)cc1,4.049999969853415
CHEMBL1735861,O=C(NCCc1c[nH]c2ccccc12)/C(=C\c1cccnc1)NC(=O)c1ccccc1Br,4.049999969853415
CHEMBL1314563,Cc1ccc(NC(=O)C(=O)NCC2(c3ccccc3)CCCC2)cc1C,4.049999969853415
CHEMBL1716393,Cn1c2ccccc2c(=O)c2ccc(NCc3ccc4c(c3)OCO4)cc21,4.499999678657065
CHEMBL1415343,O=C(COc1ccc(Cl)cc1Cl)NCCCCc1ccccc1,4.250000251143582
CHEMBL1565001,O=S(=O)(NCc1ccccc1)c1ccc2[nH]c3c(c2c1)CCCCC3,4.749999855918706
CHEMBL1904004,COc1ccc(OC)c(NC(=O)C2CC(=O)N(CCc3ccc(F)cc3)C2)c1,4.049999969853415
CHEMBL1363489,COc1cccc(-n2cc(C(=O)NCc3ccccc3OC)c3ccccc3c2=O)c1,4.049999969853415
CHEMBL1415350,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=C/c1ccc2c(c1)n(C)c(=O)n2C,4.049999969853415
CHEMBL1363505,Cc1ccc(CNC(=O)c2ccc(-n3cccc3)cc2)cc1,4.049999969853415
CHEMBL1449931,O=C(O)CCSc1nnc(COc2ccc(Cl)cc2)n1-c1ccccc1,4.049999969853415
CHEMBL1393332,O=C(Nc1ccccc1)C1=C[C@@H](c2csc3ccccc23)C[C@@H](OCc2ccc(CO)cc2)O1,4.049999969853415
CHEMBL533293,CCN1/C(=C/C=C/c2oc3ccc4ccccc4c3[n+]2CC)Oc2ccc3ccccc3c21.Cc1ccc(S(=O)(=O)[O-])cc1,4.149999867728904
CHEMBL585240,COc1ccc2c(c1)N(C)/C(=C/c1cccc[n+]1C)S2.[I-],4.700000503883016
CHEMBL1904335,COc1cc2nc(CC(O)c3nc4cc(OC)c(OC)cc4[nH]3)[nH]c2cc1OC,4.250000251143582
CHEMBL1393232,Nc1c(C(=O)NCCN2CCOCC2)c2nc3ccccc3nc2n1CCc1ccccc1F,4.049999969853415
CHEMBL1516250,COc1ccc(C(=O)/C=C/c2cn(CC(O)CN3CCCCCC3)c3ccccc23)cc1OC,4.100000128334196
